hgnc_id	symbol	locus_group	entrez_id
HGNC:10478	RXRB	protein-coding gene	6257
HGNC:10479	RXRG	protein-coding gene	6258
HGNC:13530	RXYLT1	protein-coding gene	10329
HGNC:48910	RXYLT1-AS1	non-coding RNA	104169670
HGNC:10480	RYBP	protein-coding gene	23429
HGNC:10481	RYK	protein-coding gene	6259
HGNC:10482	RYKP1	pseudogene	6260
HGNC:10483	RYR1	protein-coding gene	6261
HGNC:10484	RYR2	protein-coding gene	6262
HGNC:10485	RYR3	protein-coding gene	6263
HGNC:51417	RYR3-DT	non-coding RNA	101928134
HGNC:3165	S1PR1	protein-coding gene	1901
HGNC:3169	S1PR2	protein-coding gene	9294
HGNC:3167	S1PR3	protein-coding gene	1903
HGNC:3170	S1PR4	protein-coding gene	8698
HGNC:14299	S1PR5	protein-coding gene	53637
HGNC:10486	S100A1	protein-coding gene	6271
HGNC:10492	S100A2	protein-coding gene	6273
HGNC:10493	S100A3	protein-coding gene	6274
HGNC:10494	S100A4	protein-coding gene	6275
HGNC:10495	S100A5	protein-coding gene	6276
HGNC:10496	S100A6	protein-coding gene	6277
HGNC:10497	S100A7	protein-coding gene	6278
HGNC:21657	S100A7A	protein-coding gene	338324
HGNC:21655	S100A7L2	other	645922
HGNC:21654	S100A7P1	pseudogene	127481
HGNC:21656	S100A7P2	pseudogene	375027
HGNC:10498	S100A8	protein-coding gene	6279
HGNC:10499	S100A9	protein-coding gene	6280
HGNC:10487	S100A10	protein-coding gene	6281
HGNC:10488	S100A11	protein-coding gene	6282
HGNC:10491	S100A11P1	pseudogene	729659
HGNC:37840	S100A11P2	pseudogene	347701
HGNC:37842	S100A11P3	pseudogene	645474
HGNC:37841	S100A11P4	pseudogene	100506938
HGNC:54954	S100A11P5	pseudogene	107985628
HGNC:54955	S100A11P6	pseudogene	107985718
HGNC:54956	S100A11P7	pseudogene	107985639
HGNC:54957	S100A11P8	pseudogene	107985660
HGNC:54958	S100A11P9	pseudogene	107985655
HGNC:54961	S100A11P10	pseudogene	107987333
HGNC:10489	S100A12	protein-coding gene	6283
HGNC:10490	S100A13	protein-coding gene	6284
HGNC:18901	S100A14	protein-coding gene	57402
HGNC:53871	S100A15A	pseudogene	112488748
HGNC:20441	S100A16	protein-coding gene	140576
HGNC:10500	S100B	protein-coding gene	6285
HGNC:1436	S100G	protein-coding gene	795
HGNC:10504	S100P	protein-coding gene	6286
HGNC:25768	S100PBP	protein-coding gene	64766
HGNC:30367	S100Z	protein-coding gene	170591
HGNC:10513	SAA1	protein-coding gene	6288
HGNC:10514	SAA2	protein-coding gene	6289
HGNC:39550	SAA2-SAA4	other	100528017
HGNC:10515	SAA3P	pseudogene	6290
HGNC:10516	SAA4	protein-coding gene	6291
HGNC:25158	SAAL1	protein-coding gene	113174
HGNC:30179	SAC3D1	protein-coding gene	29901
HGNC:17059	SACM1L	protein-coding gene	22908
HGNC:10519	SACS	protein-coding gene	26278
HGNC:39835	SACS-AS1	non-coding RNA	100506680
HGNC:30660	SAE1	protein-coding gene	10055
HGNC:10520	SAFB	protein-coding gene	6294
HGNC:21605	SAFB2	protein-coding gene	9667
HGNC:10521	SAG	protein-coding gene	6295
HGNC:30369	SAGE1	protein-coding gene	55511
HGNC:51337	SAGE2P	pseudogene	644717
HGNC:51338	SAGE3P	pseudogene	100419054
HGNC:51339	SAGE4P	pseudogene	442465
HGNC:10524	SALL1	protein-coding gene	6299
HGNC:10525	SALL1P1	pseudogene	139163
HGNC:10526	SALL2	protein-coding gene	6297
HGNC:10527	SALL3	protein-coding gene	27164
HGNC:15924	SALL4	protein-coding gene	57167
HGNC:39818	SALL4P1	pseudogene	100419717
HGNC:39819	SALL4P2	pseudogene	100130259
HGNC:39820	SALL4P3	pseudogene	100131046
HGNC:39821	SALL4P4	pseudogene	100419855
HGNC:39822	SALL4P5	pseudogene	100130785
HGNC:39823	SALL4P6	pseudogene	391530
HGNC:43900	SALL4P7	pseudogene	390483
HGNC:49001	SALRNA1	non-coding RNA	104548971
HGNC:49003	SALRNA2	non-coding RNA	104548973
HGNC:49002	SALRNA3	non-coding RNA	104548972
HGNC:17958	SAMD1	protein-coding gene	90378
HGNC:21574	SAMD3	protein-coding gene	154075
HGNC:23023	SAMD4A	protein-coding gene	23034
HGNC:25492	SAMD4B	protein-coding gene	55095
HGNC:21180	SAMD5	protein-coding gene	389432
HGNC:25394	SAMD7	protein-coding gene	344658
HGNC:26320	SAMD8	protein-coding gene	142891
HGNC:1348	SAMD9	protein-coding gene	54809
HGNC:1349	SAMD9L	protein-coding gene	219285
HGNC:16129	SAMD10	protein-coding gene	140700
HGNC:28706	SAMD11	protein-coding gene	148398
HGNC:44473	SAMD11P1	pseudogene	100421331
HGNC:31750	SAMD12	protein-coding gene	401474
HGNC:30937	SAMD12-AS1	non-coding RNA	552860
HGNC:24582	SAMD13	protein-coding gene	148418
HGNC:27312	SAMD14	protein-coding gene	201191
HGNC:18631	SAMD15	protein-coding gene	161394
HGNC:15925	SAMHD1	protein-coding gene	25939
HGNC:24276	SAMM50	protein-coding gene	25813
HGNC:49778	SAMM50P1	pseudogene	100271893
HGNC:49644	SAMMSON	non-coding RNA	101927152
HGNC:10528	SAMSN1	protein-coding gene	64092
HGNC:39599	SAMSN1-AS1	non-coding RNA	100874190
HGNC:10530	SAP18	protein-coding gene	10284
HGNC:51567	SAP18P1	pseudogene	106480689
HGNC:51568	SAP18P2	pseudogene	442060
HGNC:51569	SAP18P3	pseudogene	106660616
HGNC:41908	SAP25	protein-coding gene	100316904
HGNC:10532	SAP30	protein-coding gene	8819
HGNC:54424	SAP30-DT	non-coding RNA	105377540
HGNC:30785	SAP30BP	protein-coding gene	29115
HGNC:25663	SAP30L	protein-coding gene	79685
HGNC:26760	SAP30L-AS1	non-coding RNA	386627
HGNC:29813	SAP130	protein-coding gene	79595
HGNC:13938	SAPCD1	protein-coding gene	401251
HGNC:39824	SAPCD1-AS1	non-coding RNA	104413891
HGNC:28055	SAPCD2	protein-coding gene	89958
HGNC:51277	SAPCD2P1	pseudogene	442320
HGNC:51278	SAPCD2P2	pseudogene	442317
HGNC:51279	SAPCD2P3	pseudogene	643353
HGNC:51280	SAPCD2P4	pseudogene	442318
HGNC:10534	SAR1A	protein-coding gene	56681
HGNC:13983	SAR1AP1	pseudogene	646260
HGNC:20770	SAR1AP2	pseudogene	641312
HGNC:32317	SAR1AP3	pseudogene	344988
HGNC:37638	SAR1AP4	pseudogene	100132322
HGNC:10535	SAR1B	protein-coding gene	51128
HGNC:28789	SARAF	protein-coding gene	51669
HGNC:10536	SARDH	protein-coding gene	1757
HGNC:17074	SARM1	protein-coding gene	23098
HGNC:24432	SARNP	protein-coding gene	84324
HGNC:10537	SARS1	protein-coding gene	6301
HGNC:17697	SARS2	protein-coding gene	54938
HGNC:10538	SART1	protein-coding gene	9092
HGNC:16860	SART3	protein-coding gene	9733
HGNC:19182	SASH1	protein-coding gene	23328
HGNC:15975	SASH3	protein-coding gene	54440
HGNC:25403	SASS6	protein-coding gene	163786
HGNC:10540	SAT1	protein-coding gene	6303
HGNC:23160	SAT2	protein-coding gene	112483
HGNC:10541	SATB1	protein-coding gene	6304
HGNC:50687	SATB1-AS1	non-coding RNA	101927777
HGNC:21637	SATB2	protein-coding gene	23314
HGNC:26490	SATB2-AS1	non-coding RNA	150538
HGNC:27992	SATL1	protein-coding gene	340562
HGNC:17795	SAV1	protein-coding gene	60485
HGNC:28566	SAXO1	protein-coding gene	158297
HGNC:33727	SAXO2	protein-coding gene	283726
HGNC:21025	SAYSD1	protein-coding gene	55776
HGNC:19440	SBDS	protein-coding gene	51119
HGNC:21646	SBDSP1	pseudogene	155370
HGNC:10542	SBF1	protein-coding gene	6305
HGNC:31098	SBF1P1	pseudogene	100133234
HGNC:54552	SBF1P2	pseudogene	390997
HGNC:2135	SBF2	protein-coding gene	81846
HGNC:27438	SBF2-AS1	non-coding RNA	283104
HGNC:17699	SBK1	protein-coding gene	388228
HGNC:34416	SBK2	protein-coding gene	646643
HGNC:44121	SBK3	protein-coding gene	100130827
HGNC:22973	SBNO1	protein-coding gene	55206
HGNC:54355	SBNO1-AS1	non-coding RNA	112268105
HGNC:29158	SBNO2	protein-coding gene	22904
HGNC:24950	SBSN	protein-coding gene	374897
HGNC:30362	SBSPON	protein-coding gene	157869
HGNC:10546	SC4MOP	pseudogene	6308
HGNC:10547	SC5D	protein-coding gene	6309
HGNC:43718	SCAANT1	non-coding RNA	100861563
HGNC:30403	SCAF1	protein-coding gene	58506
HGNC:19304	SCAF4	protein-coding gene	57466
HGNC:20959	SCAF8	protein-coding gene	22828
HGNC:10784	SCAF11	protein-coding gene	9169
HGNC:26709	SCAI	protein-coding gene	286205
HGNC:10563	SCAMP1	protein-coding gene	9522
HGNC:50544	SCAMP1-AS1	non-coding RNA	728769
HGNC:10564	SCAMP2	protein-coding gene	10066
HGNC:10565	SCAMP3	protein-coding gene	10067
HGNC:30385	SCAMP4	protein-coding gene	113178
HGNC:30386	SCAMP5	protein-coding gene	192683
HGNC:10566	SCAND1	protein-coding gene	51282
HGNC:10567	SCAND2P	pseudogene	54581
HGNC:42037	SCAND3P1	pseudogene	100873886
HGNC:30634	SCAP	protein-coding gene	22937
HGNC:13081	SCAPER	protein-coding gene	49855
HGNC:19000	SCARA3	protein-coding gene	51435
HGNC:28701	SCARA5	protein-coding gene	286133
HGNC:1664	SCARB1	protein-coding gene	949
HGNC:1665	SCARB2	protein-coding gene	950
HGNC:16820	SCARF1	protein-coding gene	8578
HGNC:19869	SCARF2	protein-coding gene	91179
HGNC:32555	SCARNA1	non-coding RNA	677774
HGNC:32558	SCARNA2	non-coding RNA	677766
HGNC:32577	SCARNA3	non-coding RNA	677679
HGNC:32560	SCARNA4	non-coding RNA	677771
HGNC:32561	SCARNA5	non-coding RNA	677775
HGNC:32562	SCARNA6	non-coding RNA	677772
HGNC:32563	SCARNA7	non-coding RNA	677767
HGNC:32564	SCARNA8	non-coding RNA	677776
HGNC:32566	SCARNA9	non-coding RNA	619383
HGNC:33559	SCARNA9L	pseudogene	100158262
HGNC:32567	SCARNA10	non-coding RNA	692148
HGNC:32568	SCARNA11	non-coding RNA	677780
HGNC:32569	SCARNA12	non-coding RNA	677777
HGNC:32570	SCARNA13	non-coding RNA	677768
HGNC:32571	SCARNA14	non-coding RNA	692149
HGNC:32572	SCARNA15	non-coding RNA	677778
HGNC:32573	SCARNA16	non-coding RNA	677781
HGNC:32574	SCARNA17	non-coding RNA	677769
HGNC:32559	SCARNA18	non-coding RNA	677765
HGNC:52236	SCARNA18B	non-coding RNA	107397392
HGNC:32578	SCARNA20	non-coding RNA	677681
HGNC:32579	SCARNA21	non-coding RNA	677763
HGNC:52237	SCARNA21B	non-coding RNA	107397391
HGNC:32580	SCARNA22	non-coding RNA	677770
HGNC:32581	SCARNA23	non-coding RNA	677773
HGNC:50385	SCARNA26A	non-coding RNA	106633810
HGNC:51394	SCARNA26B	non-coding RNA	106633816
HGNC:33614	SCARNA27	non-coding RNA	100124533
HGNC:50388	SCARNA28	non-coding RNA	106633801
HGNC:32411	SCART1	other	619207
HGNC:52930	SCAT1	non-coding RNA	101928710
HGNC:53976	SCAT2	non-coding RNA	112935960
HGNC:40967	SCAT8	non-coding RNA	112935969
HGNC:24275	SCCPDH	protein-coding gene	51097
HGNC:10571	SCD	protein-coding gene	6319
HGNC:21088	SCD5	protein-coding gene	79966
HGNC:10572	SCDP1	pseudogene	645313
HGNC:10573	SCEL	protein-coding gene	8796
HGNC:39895	SCEL-AS1	non-coding RNA	104355296
HGNC:20726	SCFD1	protein-coding gene	23256
HGNC:30676	SCFD2	protein-coding gene	152579
HGNC:10575	SCG2	protein-coding gene	7857
HGNC:13707	SCG3	protein-coding gene	29106
HGNC:10816	SCG5	protein-coding gene	6447
HGNC:40524	SCG5-AS1	non-coding RNA	105370757
HGNC:12523	SCGB1A1	protein-coding gene	7356
HGNC:18392	SCGB1B1P	pseudogene	112441443
HGNC:20741	SCGB1B2P	pseudogene	643719
HGNC:20943	SCGB1B3P	pseudogene	112163673
HGNC:18394	SCGB1C1	protein-coding gene	147199
HGNC:51242	SCGB1C2	protein-coding gene	653486
HGNC:18395	SCGB1D1	protein-coding gene	10648
HGNC:18396	SCGB1D2	protein-coding gene	10647
HGNC:31748	SCGB1D4	protein-coding gene	404552
HGNC:42735	SCGB1D5P	pseudogene	100874258
HGNC:7051	SCGB2A1	protein-coding gene	4246
HGNC:7050	SCGB2A2	protein-coding gene	4250
HGNC:31898	SCGB2B1P	pseudogene	112416061
HGNC:27616	SCGB2B2	protein-coding gene	284402
HGNC:31895	SCGB2B3P	pseudogene	100130342
HGNC:18384	SCGB3A1	protein-coding gene	92304
HGNC:18391	SCGB3A2	protein-coding gene	117156
HGNC:16941	SCGN	protein-coding gene	10590
HGNC:15678	SCHIP1	protein-coding gene	29970
HGNC:48603	SCHLAP1	non-coding RNA	101669767
HGNC:33504	SCIMP	protein-coding gene	388325
HGNC:21695	SCIN	protein-coding gene	85477
HGNC:26406	SCLT1	protein-coding gene	132320
HGNC:18161	SCLY	protein-coding gene	51540
HGNC:19003	SCMH1	protein-coding gene	22955
HGNC:10580	SCML1	protein-coding gene	6322
HGNC:10581	SCML2	protein-coding gene	10389
HGNC:44329	SCML2P1	pseudogene	100421167
HGNC:44330	SCML2P2	pseudogene	100421172
HGNC:21397	SCML4	protein-coding gene	256380
HGNC:10585	SCN1A	protein-coding gene	6323
HGNC:54069	SCN1A-AS1	non-coding RNA	101929680
HGNC:10586	SCN1B	protein-coding gene	6324
HGNC:10588	SCN2A	protein-coding gene	6326
HGNC:10589	SCN2B	protein-coding gene	6327
HGNC:10590	SCN3A	protein-coding gene	6328
HGNC:20665	SCN3B	protein-coding gene	55800
HGNC:10591	SCN4A	protein-coding gene	6329
HGNC:10592	SCN4B	protein-coding gene	6330
HGNC:10593	SCN5A	protein-coding gene	6331
HGNC:10594	SCN7A	protein-coding gene	6332
HGNC:10596	SCN8A	protein-coding gene	6334
HGNC:10597	SCN9A	protein-coding gene	6335
HGNC:10582	SCN10A	protein-coding gene	6336
HGNC:10583	SCN11A	protein-coding gene	11280
HGNC:23136	SCNM1	protein-coding gene	79005
HGNC:10599	SCNN1A	protein-coding gene	6337
HGNC:10600	SCNN1B	protein-coding gene	6338
HGNC:10601	SCNN1D	protein-coding gene	6339
HGNC:10602	SCNN1G	protein-coding gene	6340
HGNC:10603	SCO1	protein-coding gene	6341
HGNC:10604	SCO2	protein-coding gene	9997
HGNC:20335	SCOC	protein-coding gene	60592
HGNC:50601	SCOC-AS1	non-coding RNA	100129858
HGNC:20339	SCOCP1	pseudogene	317767
HGNC:10606	SCP2	protein-coding gene	6342
HGNC:16211	SCP2D1	protein-coding gene	140856
HGNC:16210	SCP2D1-AS1	non-coding RNA	100128496
HGNC:29507	SCPEP1	protein-coding gene	59342
HGNC:17036	SCRG1	protein-coding gene	11341
HGNC:30377	SCRIB	protein-coding gene	23513
HGNC:22192	SCRN1	protein-coding gene	9805
HGNC:30381	SCRN2	protein-coding gene	90507
HGNC:30382	SCRN3	protein-coding gene	79634
HGNC:15950	SCRT1	protein-coding gene	83482
HGNC:15952	SCRT2	protein-coding gene	85508
HGNC:10607	SCT	protein-coding gene	6343
HGNC:10608	SCTR	protein-coding gene	6344
HGNC:40516	SCTR-AS1	non-coding RNA	107105282
HGNC:13441	SCUBE1	protein-coding gene	80274
HGNC:40635	SCUBE1-AS1	non-coding RNA	101927447
HGNC:40633	SCUBE1-AS2	non-coding RNA	105373051
HGNC:30425	SCUBE2	protein-coding gene	57758
HGNC:13655	SCUBE3	protein-coding gene	222663
HGNC:32322	SCX	protein-coding gene	642658
HGNC:34218	SCYGR1	protein-coding gene	112441428
HGNC:34220	SCYGR2	protein-coding gene	112441435
HGNC:34222	SCYGR3	protein-coding gene	112441429
HGNC:34223	SCYGR4	protein-coding gene	112441430
HGNC:34224	SCYGR5	protein-coding gene	112441437
HGNC:34225	SCYGR6	protein-coding gene	112441431
HGNC:34226	SCYGR7	protein-coding gene	112441438
HGNC:34227	SCYGR8	protein-coding gene	112441432
HGNC:34219	SCYGR9	protein-coding gene	117134595
HGNC:34221	SCYGR10	protein-coding gene	112441436
HGNC:14372	SCYL1	protein-coding gene	57410
HGNC:19286	SCYL2	protein-coding gene	55681
HGNC:54685	SCYL2P1	pseudogene	100420110
HGNC:19285	SCYL3	protein-coding gene	57147
HGNC:25537	SDAD1	protein-coding gene	55153
HGNC:41106	SDAD1-AS1	non-coding RNA	101928809
HGNC:31403	SDAD1P1	pseudogene	157489
HGNC:31404	SDAD1P2	pseudogene	400836
HGNC:39260	SDAD1P3	pseudogene	100873858
HGNC:39261	SDAD1P4	pseudogene	100419955
HGNC:10658	SDC1	protein-coding gene	6382
HGNC:10659	SDC2	protein-coding gene	6383
HGNC:10660	SDC3	protein-coding gene	9672
HGNC:10661	SDC4	protein-coding gene	6385
HGNC:18903	SDC4P	pseudogene	376844
HGNC:10662	SDCBP	protein-coding gene	6386
HGNC:15756	SDCBP2	protein-coding gene	27111
HGNC:44314	SDCBP2-AS1	non-coding RNA	100507495
HGNC:44685	SDCBP2P1	pseudogene	106480801
HGNC:44684	SDCBPP1	pseudogene	100128930
HGNC:44686	SDCBPP2	pseudogene	100129960
HGNC:44687	SDCBPP3	pseudogene	100131656
HGNC:10671	SDCCAG8	protein-coding gene	10806
HGNC:26643	SDE2	protein-coding gene	163859
HGNC:10675	SDF2	protein-coding gene	6388
HGNC:10676	SDF2L1	protein-coding gene	23753
HGNC:24188	SDF4	protein-coding gene	51150
HGNC:10680	SDHA	protein-coding gene	6389
HGNC:33867	SDHAF1	protein-coding gene	644096
HGNC:26034	SDHAF2	protein-coding gene	54949
HGNC:21752	SDHAF3	protein-coding gene	57001
HGNC:20957	SDHAF4	protein-coding gene	135154
HGNC:32455	SDHAP1	pseudogene	255812
HGNC:27408	SDHAP2	pseudogene	727956
HGNC:18781	SDHAP3	pseudogene	728609
HGNC:10681	SDHB	protein-coding gene	6390
HGNC:10682	SDHC	protein-coding gene	6391
HGNC:31734	SDHCP1	pseudogene	100422600
HGNC:45177	SDHCP2	pseudogene	100128302
HGNC:45178	SDHCP3	pseudogene	100422591
HGNC:45179	SDHCP4	pseudogene	100422598
HGNC:10683	SDHD	protein-coding gene	6392
HGNC:10684	SDHDP1	pseudogene	100289186
HGNC:10685	SDHDP2	pseudogene	647081
HGNC:10686	SDHDP3	pseudogene	29771
HGNC:10687	SDHDP4	pseudogene	29770
HGNC:10688	SDHDP5	pseudogene	29769
HGNC:10689	SDHDP6	pseudogene	29768
HGNC:31410	SDHDP7	pseudogene	388606
HGNC:38749	SDIM1	protein-coding gene	100505705
HGNC:19307	SDK1	protein-coding gene	221935
HGNC:40883	SDK1-AS1	non-coding RNA	105375132
HGNC:19308	SDK2	protein-coding gene	54549
HGNC:29958	SDR9C7	protein-coding gene	121214
HGNC:30311	SDR16C5	protein-coding gene	195814
HGNC:35413	SDR16C6P	pseudogene	442388
HGNC:20275	SDR39U1	protein-coding gene	56948
HGNC:29834	SDR42E1	protein-coding gene	93517
HGNC:50378	SDR42E1P1	pseudogene	100422340
HGNC:51833	SDR42E1P2	pseudogene	100422346
HGNC:51834	SDR42E1P3	pseudogene	100422347
HGNC:51835	SDR42E1P4	pseudogene	100422348
HGNC:51832	SDR42E1P5	pseudogene	100422339
HGNC:35414	SDR42E2	protein-coding gene	100288072
HGNC:10691	SDS	protein-coding gene	10993
HGNC:30404	SDSL	protein-coding gene	113675
HGNC:32942	SEBOX	protein-coding gene	645832
HGNC:44149	SEC1P	pseudogene	653677
HGNC:17718	SEC11A	protein-coding gene	23478
HGNC:31884	SEC11B	pseudogene	157708
HGNC:23400	SEC11C	protein-coding gene	90701
HGNC:10697	SEC13	protein-coding gene	6396
HGNC:44529	SEC13P1	pseudogene	100131671
HGNC:10698	SEC14L1	protein-coding gene	6397
HGNC:44189	SEC14L1P1	pseudogene	729799
HGNC:10699	SEC14L2	protein-coding gene	23541
HGNC:18655	SEC14L3	protein-coding gene	266629
HGNC:20627	SEC14L4	protein-coding gene	284904
HGNC:29032	SEC14L5	protein-coding gene	9717
HGNC:40047	SEC14L6	protein-coding gene	730005
HGNC:29006	SEC16A	protein-coding gene	9919
HGNC:30301	SEC16B	protein-coding gene	89866
HGNC:20260	SEC22A	protein-coding gene	26984
HGNC:10700	SEC22B	protein-coding gene	9554
HGNC:53890	SEC22B2P	pseudogene	100996716
HGNC:53891	SEC22B3P	pseudogene	100996517
HGNC:53892	SEC22B4P	pseudogene	102724364
HGNC:16828	SEC22C	protein-coding gene	9117
HGNC:10701	SEC23A	protein-coding gene	10484
HGNC:53213	SEC23A-AS1	non-coding RNA	105370458
HGNC:10702	SEC23B	protein-coding gene	10483
HGNC:17018	SEC23IP	protein-coding gene	11196
HGNC:10703	SEC24A	protein-coding gene	10802
HGNC:53767	SEC24AP1	pseudogene	100421166
HGNC:10704	SEC24B	protein-coding gene	10427
HGNC:44003	SEC24B-AS1	non-coding RNA	100533182
HGNC:10705	SEC24C	protein-coding gene	9632
HGNC:10706	SEC24D	protein-coding gene	9871
HGNC:17052	SEC31A	protein-coding gene	22872
HGNC:23197	SEC31B	protein-coding gene	25956
HGNC:18276	SEC61A1	protein-coding gene	29927
HGNC:17702	SEC61A2	protein-coding gene	55176
HGNC:16993	SEC61B	protein-coding gene	10952
HGNC:18277	SEC61G	protein-coding gene	23480
HGNC:40835	SEC61G-DT	non-coding RNA	100996654
HGNC:54783	SEC61GP1	pseudogene	107985834
HGNC:11846	SEC62	protein-coding gene	7095
HGNC:40586	SEC62-AS1	non-coding RNA	106478967
HGNC:21082	SEC63	protein-coding gene	11231
HGNC:41953	SEC63P1	pseudogene	100420341
HGNC:41954	SEC63P2	pseudogene	100420287
HGNC:30972	SECISBP2	protein-coding gene	79048
HGNC:28997	SECISBP2L	protein-coding gene	9728
HGNC:10707	SECTM1	protein-coding gene	6398
HGNC:30379	SEH1L	protein-coding gene	81929
HGNC:10717	SEL1L	protein-coding gene	6400
HGNC:15897	SEL1L2	protein-coding gene	80343
HGNC:29108	SEL1L3	protein-coding gene	23231
HGNC:10718	SELE	protein-coding gene	6401
HGNC:10719	SELENBP1	protein-coding gene	8991
HGNC:17705	SELENOF	protein-coding gene	9403
HGNC:18251	SELENOH	protein-coding gene	280636
HGNC:29361	SELENOI	protein-coding gene	85465
HGNC:30394	SELENOK	protein-coding gene	58515
HGNC:53724	SELENOKP1	pseudogene	100129085
HGNC:53725	SELENOKP2	pseudogene	100127908
HGNC:53726	SELENOKP3	pseudogene	100287632
HGNC:30397	SELENOM	protein-coding gene	140606
HGNC:15999	SELENON	protein-coding gene	57190
HGNC:30395	SELENOO	protein-coding gene	83642
HGNC:53787	SELENOOLP	pseudogene	105376462
HGNC:10751	SELENOP	protein-coding gene	6414
HGNC:30396	SELENOS	protein-coding gene	55829
HGNC:18136	SELENOT	protein-coding gene	51714
HGNC:53722	SELENOTP1	pseudogene	645969
HGNC:53723	SELENOTP2	pseudogene	100130316
HGNC:30399	SELENOV	protein-coding gene	348303
HGNC:10752	SELENOW	protein-coding gene	6415
HGNC:10753	SELENOWP1	pseudogene	23679
HGNC:10720	SELL	protein-coding gene	6402
HGNC:10721	SELP	protein-coding gene	6403
HGNC:10722	SELPLG	protein-coding gene	6404
HGNC:10845	SEM1	protein-coding gene	7979
HGNC:24454	SEM1P1	pseudogene	153842
HGNC:10723	SEMA3A	protein-coding gene	10371
HGNC:10724	SEMA3B	protein-coding gene	7869
HGNC:49096	SEMA3B-AS1	non-coding RNA	101928931
HGNC:10725	SEMA3C	protein-coding gene	10512
HGNC:10726	SEMA3D	protein-coding gene	223117
HGNC:10727	SEMA3E	protein-coding gene	9723
HGNC:10728	SEMA3F	protein-coding gene	6405
HGNC:40518	SEMA3F-AS1	non-coding RNA	100129060
HGNC:30400	SEMA3G	protein-coding gene	56920
HGNC:10729	SEMA4A	protein-coding gene	64218
HGNC:10730	SEMA4B	protein-coding gene	10509
HGNC:10731	SEMA4C	protein-coding gene	54910
HGNC:10732	SEMA4D	protein-coding gene	10507
HGNC:10734	SEMA4F	protein-coding gene	10505
HGNC:10735	SEMA4G	protein-coding gene	57715
HGNC:10736	SEMA5A	protein-coding gene	9037
HGNC:52973	SEMA5A-AS1	non-coding RNA	101929338
HGNC:10737	SEMA5B	protein-coding gene	54437
HGNC:10738	SEMA6A	protein-coding gene	57556
HGNC:51110	SEMA6A-AS1	non-coding RNA	101927233
HGNC:52754	SEMA6A-AS2	non-coding RNA	105379132
HGNC:10739	SEMA6B	protein-coding gene	10501
HGNC:10740	SEMA6C	protein-coding gene	10500
HGNC:16770	SEMA6D	protein-coding gene	80031
HGNC:10741	SEMA7A	protein-coding gene	8482
HGNC:10742	SEMG1	protein-coding gene	6406
HGNC:10743	SEMG2	protein-coding gene	6407
HGNC:44177	SENCR	non-coding RNA	100507392
HGNC:17927	SENP1	protein-coding gene	29843
HGNC:23116	SENP2	protein-coding gene	59343
HGNC:17862	SENP3	protein-coding gene	26168
HGNC:49182	SENP3-EIF4A1	other	100533955
HGNC:28407	SENP5	protein-coding gene	205564
HGNC:20944	SENP6	protein-coding gene	26054
HGNC:30402	SENP7	protein-coding gene	57337
HGNC:22992	SENP8	protein-coding gene	123228
HGNC:19685	SEPHS1	protein-coding gene	22929
HGNC:42161	SEPHS1P1	pseudogene	168474
HGNC:42162	SEPHS1P2	pseudogene	100420292
HGNC:42163	SEPHS1P3	pseudogene	100420189
HGNC:42169	SEPHS1P4	pseudogene	389873
HGNC:42168	SEPHS1P6	pseudogene	729399
HGNC:42167	SEPHS1P7	pseudogene	391428
HGNC:19686	SEPHS2	protein-coding gene	22928
HGNC:42165	SEPHS2P1	pseudogene	100420190
HGNC:30605	SEPSECS	protein-coding gene	51091
HGNC:27737	SEPSECS-AS1	non-coding RNA	285540
HGNC:2879	SEPTIN1	protein-coding gene	1731
HGNC:7729	SEPTIN2	protein-coding gene	4735
HGNC:40017	SEPTIN2P1	pseudogene	100873333
HGNC:10750	SEPTIN3	protein-coding gene	55964
HGNC:9165	SEPTIN4	protein-coding gene	5414
HGNC:51345	SEPTIN4-AS1	non-coding RNA	101927688
HGNC:9164	SEPTIN5	protein-coding gene	5413
HGNC:15848	SEPTIN6	protein-coding gene	23157
HGNC:1717	SEPTIN7	protein-coding gene	989
HGNC:51153	SEPTIN7-DT	non-coding RNA	101928545
HGNC:19926	SEPTIN7P1	pseudogene	317774
HGNC:32339	SEPTIN7P2	pseudogene	641977
HGNC:38038	SEPTIN7P3	pseudogene	646913
HGNC:38039	SEPTIN7P4	pseudogene	100418715
